timestamp,object_x,object_y,contour_area
2026-09-05-20-30-12.940091,304,201,248645.5
2026-09-05-20-30-12.972656,304,201,248645.5
2026-09-05-20-30-13.004634,304,201,248898.5
2026-09-05-20-30-13.036621,304,201,248898.5
2026-09-05-20-30-13.067741,304,201,249282.5
2026-09-05-20-30-13.110790,304,201,249282.5
2026-09-05-20-30-13.138912,304,201,249114.5
2026-09-05-20-30-13.177448,304,200,247314.0
2026-09-05-20-30-13.209056,304,200,247314.0
2026-09-05-20-30-13.241991,304,201,248881.0
2026-09-05-20-30-13.276595,304,201,248881.0
2026-09-05-20-30-13.308038,304,200,247983.0
2026-09-05-20-30-13.342916,304,200,247983.0
2026-09-05-20-30-13.365657,304,201,249096.0
2026-09-05-20-30-13.404579,304,201,249096.0
2026-09-05-20-30-13.444080,304,201,249048.0
2026-09-05-20-30-13.477409,304,201,249048.0
2026-09-05-20-30-13.511727,304,201,248952.5
2026-09-05-20-30-13.544546,304,201,248952.5
2026-09-05-20-30-13.581344,304,201,248943.0
2026-09-05-20-30-13.606363,304,201,248966.5
2026-09-05-20-30-13.650087,304,201,248966.5
2026-09-05-20-30-13.680755,304,201,248922.5
2026-09-05-20-30-13.724504,304,201,248922.5
2026-09-05-20-30-13.756565,304,201,249164.5
2026-09-05-20-30-13.784050,304,201,249164.5
2026-09-05-20-30-13.816618,304,201,249067.5
2026-09-05-20-30-13.844001,304,201,249067.5
2026-09-05-20-30-13.884327,304,201,249019.5
2026-09-05-20-30-13.926192,304,201,249095.0
2026-09-05-20-30-13.953590,304,201,249095.0
2026-09-05-20-30-13.989868,304,201,249052.0
2026-09-05-20-30-14.026007,304,201,249052.0
2026-09-05-20-30-14.057059,304,200,247457.5
2026-09-05-20-30-14.092540,304,200,247457.5
2026-09-05-20-30-14.126655,304,201,249060.0
2026-09-05-20-30-14.155982,304,201,248943.5
2026-09-05-20-30-14.191208,304,201,248943.5
2026-09-05-20-30-14.225223,304,201,249011.5
2026-09-05-20-30-14.259141,304,201,249011.5
2026-09-05-20-30-14.292879,304,201,249079.5
2026-09-05-20-30-14.324502,304,201,249079.5
2026-09-05-20-30-14.361610,304,201,248912.5
2026-09-05-20-30-14.394243,304,201,249100.0
2026-09-05-20-30-14.429646,304,201,249100.0
2026-09-05-20-30-14.460602,304,201,249241.0
2026-09-05-20-30-14.497263,304,201,249241.0
2026-09-05-20-30-14.530093,304,202,250087.5
2026-09-05-20-30-14.560601,304,202,250087.5
2026-09-05-20-30-14.599384,304,202,250031.0
2026-09-05-20-30-14.630261,304,202,250031.0
2026-09-05-20-30-14.667796,304,201,249521.0
2026-09-05-20-30-14.700444,304,201,249521.0
2026-09-05-20-30-14.734260,305,202,250338.5
2026-09-05-20-30-14.766169,305,202,250338.5
2026-09-05-20-30-14.802328,304,201,249735.5
2026-09-05-20-30-14.834076,304,202,249909.0
2026-09-05-20-30-14.860413,304,202,249909.0
2026-09-05-20-30-14.908434,304,202,249954.0
2026-09-05-20-30-14.940430,304,202,249954.0
2026-09-05-20-30-14.972223,304,202,249955.5
2026-09-05-20-30-15.004425,304,202,249955.5
2026-09-05-20-30-15.043872,304,202,249996.0
2026-09-05-20-30-15.096936,304,201,249729.0
2026-09-05-20-30-15.174414,304,202,250362.0
2026-09-05-20-30-15.191672,304,202,250362.0
2026-09-05-20-30-15.231797,304,202,250510.5
2026-09-05-20-30-15.268070,304,202,250510.5
2026-09-05-20-30-15.300376,304,201,248504.5
2026-09-05-20-30-15.331984,304,201,248504.5
2026-09-05-20-30-15.363041,303,199,246623.5
2026-09-05-20-30-15.401348,303,201,248094.0
2026-09-05-20-30-15.438093,303,201,248094.0
2026-09-05-20-30-15.468348,303,201,247867.0
2026-09-05-20-30-15.505338,303,201,247867.0
2026-09-05-20-30-15.528124,303,200,247060.5
2026-09-05-20-30-15.570280,303,200,247060.5
2026-09-05-20-30-15.596330,305,202,249051.5
2026-09-05-20-30-15.643793,303,198,243242.0
2026-09-05-20-30-15.675119,303,198,243242.0
2026-09-05-20-30-15.708341,292,195,233892.5
2026-09-05-20-30-15.740340,292,195,233892.5
2026-09-05-20-30-15.777109,265,206,182533.5
2026-09-05-20-30-15.810438,265,206,182533.5
2026-09-05-20-30-15.842566,252,205,178701.5
2026-09-05-20-30-15.868296,252,205,178701.5
2026-09-05-20-30-15.910403,230,200,159403.5
2026-09-05-20-30-15.935816,230,200,159403.5
2026-09-05-20-30-15.977056,217,205,154398.5
2026-09-05-20-30-16.012128,205,209,148826.5
2026-09-05-20-30-16.043930,205,209,148826.5
2026-09-05-20-30-16.076312,140,230,118620.5
2026-09-05-20-30-16.117441,140,230,118620.5
2026-09-05-20-30-16.147845,142,225,120342.5
2026-09-05-20-30-16.183701,142,225,120342.5
2026-09-05-20-30-16.215256,140,223,118853.0
2026-09-05-20-30-16.243693,140,223,118853.0
2026-09-05-20-30-16.284153,140,222,118670.0
2026-09-05-20-30-16.315649,140,222,118670.0
2026-09-05-20-30-16.352129,268,216,170367.5
2026-09-05-20-30-16.383673,280,216,182805.5
2026-09-05-20-30-16.410333,280,216,182805.5
2026-09-05-20-30-16.453260,294,210,199786.0
2026-09-05-20-30-16.484118,294,210,199786.0
2026-09-05-20-30-16.520113,296,208,200544.5
2026-09-05-20-30-16.556256,296,208,200544.5
2026-09-05-20-30-16.588219,299,206,207943.0
2026-09-05-20-30-16.613027,299,206,207943.0
2026-09-05-20-30-16.660328,301,204,213861.5
2026-09-05-20-30-16.693657,302,203,216816.5
2026-09-05-20-30-16.725666,302,203,216816.5
2026-09-05-20-30-16.760315,303,203,219935.5
2026-09-05-20-30-16.791740,303,203,219935.5
2026-09-05-20-30-16.824300,300,199,216100.5
2026-09-05-20-30-16.859449,300,199,216100.5
2026-09-05-20-30-16.895489,304,203,223420.5
2026-09-05-20-30-16.926786,306,209,230102.5
2026-09-05-20-30-16.964354,306,209,230102.5
2026-09-05-20-30-16.997171,306,210,231076.0
2026-09-05-20-30-17.028939,306,210,231076.0
2026-09-05-20-30-17.065755,306,210,230948.5
2026-09-05-20-30-17.097898,306,210,230948.5
2026-09-05-20-30-17.130001,302,199,216909.0
2026-09-05-20-30-17.163453,302,199,216909.0
2026-09-05-20-30-17.194151,302,199,215156.5
2026-09-05-20-30-17.232784,302,198,204558.5
2026-09-05-20-30-17.267876,302,198,204558.5
2026-09-05-20-30-17.300583,304,198,206431.5
2026-09-05-20-30-17.332387,304,198,206431.5
2026-09-05-20-30-17.370031,304,198,205352.0
2026-09-05-20-30-17.404146,304,198,205352.0
2026-09-05-20-30-17.437791,310,210,215873.0
2026-09-05-20-30-17.468120,310,210,215873.0
2026-09-05-20-30-17.493531,311,209,213446.5
2026-09-05-20-30-17.532472,311,209,213446.5
2026-09-05-20-30-17.572556,315,210,218726.0
2026-09-05-20-30-17.610204,308,206,212680.5
2026-09-05-20-30-17.643511,308,206,212680.5
2026-09-05-20-30-17.675463,282,191,164354.5
2026-09-05-20-30-17.708112,282,191,164354.5
2026-09-05-20-30-17.738532,278,190,160392.0
2026-09-05-20-30-17.775041,278,190,160392.0
2026-09-05-20-30-17.810178,273,187,155167.5
2026-09-05-20-30-17.862322,271,185,153786.5
2026-09-05-20-30-17.928711,271,183,152897.5
2026-09-05-20-30-17.952369,271,183,152897.5
2026-09-05-20-30-17.992721,226,162,133848.5
2026-09-05-20-30-18.021592,226,162,133848.5
2026-09-05-20-30-18.047554,263,176,165861.0
2026-09-05-20-30-18.089049,263,176,165861.0
2026-09-05-20-30-18.125780,265,179,165101.5
2026-09-05-20-30-18.172060,267,180,171826.5
2026-09-05-20-30-18.197591,267,180,171826.5
2026-09-05-20-30-18.233916,266,179,171395.5
2026-09-05-20-30-18.268019,266,179,171395.5
2026-09-05-20-30-18.300009,267,179,170428.5
2026-09-05-20-30-18.332012,267,179,170428.5
2026-09-05-20-30-18.362832,266,179,167032.0
2026-09-05-20-30-18.413595,265,174,163852.5
2026-09-05-20-30-18.441354,265,174,163852.5
2026-09-05-20-30-18.471765,282,179,163479.5
2026-09-05-20-30-18.509174,282,179,163479.5
2026-09-05-20-30-18.542318,283,180,165781.5
2026-09-05-20-30-18.571386,283,180,165781.5
2026-09-05-20-30-18.610074,284,181,167446.0
2026-09-05-20-30-18.641935,284,181,167446.0
2026-09-05-20-30-18.667976,283,184,168713.0
2026-09-05-20-30-18.710061,283,184,168713.0
2026-09-05-20-30-18.742300,282,187,169907.5
2026-09-05-20-30-18.776548,282,192,172443.0
2026-09-05-20-30-18.814161,282,192,172443.0
2026-09-05-20-30-18.845482,283,195,175082.0
2026-09-05-20-30-18.883319,283,195,175082.0
2026-09-05-20-30-18.915477,300,198,200604.5
2026-09-05-20-30-18.946152,300,198,200604.5
2026-09-05-20-30-18.983561,301,199,205360.0
2026-09-05-20-30-19.013112,301,199,205360.0
2026-09-05-20-30-19.060015,304,205,216617.0
2026-09-05-20-30-19.077003,304,205,216617.0
2026-09-05-20-30-19.120147,300,200,211135.0
2026-09-05-20-30-19.150499,300,200,211135.0
2026-09-05-20-30-19.183280,312,216,273849.5
2026-09-05-20-30-19.222999,303,211,228582.5
2026-09-05-20-30-19.254241,303,211,228582.5
2026-09-05-20-30-19.288104,313,216,274604.5
2026-09-05-20-30-19.319404,313,216,274604.5
2026-09-05-20-30-19.357745,313,216,274502.5
2026-09-05-20-30-19.388126,313,216,274502.5
2026-09-05-20-30-19.425265,313,216,274674.0
2026-09-05-20-30-19.459963,313,216,274447.0
2026-09-05-20-30-19.493292,313,216,274447.0
2026-09-05-20-30-19.527215,313,216,274472.0
2026-09-05-20-30-19.559950,313,216,274472.0
2026-09-05-20-30-19.592741,313,216,274566.5
2026-09-05-20-30-19.626609,313,216,274566.5
2026-09-05-20-30-19.661101,313,216,274484.5
2026-09-05-20-30-19.693265,313,216,274597.0
2026-09-05-20-30-19.730375,313,216,274597.0
2026-09-05-20-30-19.762904,313,216,274377.5
2026-09-05-20-30-19.795433,313,216,274377.5
2026-09-05-20-30-19.837577,307,210,223976.0
2026-09-05-20-30-19.863377,307,210,223976.0
2026-09-05-20-30-19.903203,307,210,223183.5
2026-09-05-20-30-19.931549,307,210,223183.5
2026-09-05-20-30-19.958089,307,209,222195.5
2026-09-05-20-30-20.000002,307,208,221438.0
2026-09-05-20-30-20.033553,307,208,221438.0
2026-09-05-20-30-20.068823,308,207,220991.0
2026-09-05-20-30-20.099650,308,207,220991.0
2026-09-05-20-30-20.135375,308,207,220809.0
2026-09-05-20-30-20.171829,308,207,220809.0
2026-09-05-20-30-20.203802,308,207,221280.0
2026-09-05-20-30-20.243159,308,207,221280.0
2026-09-05-20-30-20.272498,303,197,210819.5
2026-09-05-20-30-20.307951,303,197,210819.5
2026-09-05-20-30-20.339057,308,207,221815.0
2026-09-05-20-30-20.372491,308,207,221815.0
2026-09-05-20-30-20.408375,308,207,221963.5
2026-09-05-20-30-20.444336,308,208,221716.0
2026-09-05-20-30-20.474201,308,208,221716.0
2026-09-05-20-30-20.511898,308,208,221334.0
2026-09-05-20-30-20.544425,308,208,221334.0
2026-09-05-20-30-20.571785,308,208,220126.0
2026-09-05-20-30-20.632494,308,209,217999.5
2026-09-05-20-30-20.695290,309,210,216021.0
2026-09-05-20-30-20.720548,309,210,216021.0
2026-09-05-20-30-20.761939,308,209,217090.0
2026-09-05-20-30-20.793123,308,209,217090.0
2026-09-05-20-30-20.826452,308,209,217777.5
2026-09-05-20-30-20.858048,308,209,217777.5
2026-09-05-20-30-20.890463,306,208,211785.5
2026-09-05-20-30-20.928221,306,208,212270.5
2026-09-05-20-30-20.959768,306,208,212270.5
2026-09-05-20-30-21.003745,306,208,212881.5
2026-09-05-20-30-21.033429,306,208,212881.5
2026-09-05-20-30-21.064259,307,208,212841.5
2026-09-05-20-30-21.094856,307,208,212841.5
2026-09-05-20-30-21.129254,307,208,212933.5
2026-09-05-20-30-21.170552,307,208,212737.5
2026-09-05-20-30-21.199615,307,208,212737.5
2026-09-05-20-30-21.239323,307,207,211601.0
2026-09-05-20-30-21.266857,307,207,211601.0
2026-09-05-20-30-21.302966,307,207,210327.0
2026-09-05-20-30-21.332507,307,207,210327.0
2026-09-05-20-30-21.371691,307,207,209373.0
2026-09-05-20-30-21.405535,307,207,209373.0
2026-09-05-20-30-21.428090,306,206,208615.0
2026-09-05-20-30-21.459677,306,206,208615.0
2026-09-05-20-30-21.507590,306,207,208884.5
2026-09-05-20-30-21.538789,306,207,208884.5
2026-09-05-20-30-21.574729,308,207,213503.5
2026-09-05-20-30-21.607626,308,207,213608.0
2026-09-05-20-30-21.643012,308,207,213608.0
2026-09-05-20-30-21.674036,305,207,207816.0
2026-09-05-20-30-21.710410,305,207,207816.0
2026-09-05-20-30-21.742999,305,207,207960.0
2026-09-05-20-30-21.776815,305,207,207960.0
2026-09-05-20-30-21.808418,305,207,208231.0
2026-09-05-20-30-21.842986,305,207,208231.0
2026-09-05-20-30-21.874560,305,207,208242.0
2026-09-05-20-30-21.915604,305,207,208242.0
2026-09-05-20-30-21.947014,305,207,208727.0
2026-09-05-20-30-21.977581,305,207,208362.0
2026-09-05-20-30-22.009604,305,207,208362.0
2026-09-05-20-30-22.042960,305,207,209122.0
2026-09-05-20-30-22.083211,305,207,209122.0
2026-09-05-20-30-22.115639,305,207,208691.0
2026-09-05-20-30-22.144818,305,207,208691.0
2026-09-05-20-30-22.183358,305,207,208912.0
2026-09-05-20-30-22.219571,305,208,209595.0
2026-09-05-20-30-22.251562,305,208,209595.0
2026-09-05-20-30-22.283288,306,208,209970.0
2026-09-05-20-30-22.315555,306,208,209970.0
2026-09-05-20-30-22.349567,306,208,210109.0
2026-09-05-20-30-22.376222,306,208,210109.0
2026-09-05-20-30-22.418134,306,207,209928.5
2026-09-05-20-30-22.455047,306,208,211148.5
2026-09-05-20-30-22.486930,306,208,211148.5
2026-09-05-20-30-22.518676,306,208,210288.0
2026-09-05-20-30-22.554795,306,208,210288.0
2026-09-05-20-30-22.586810,306,208,210969.5
2026-09-05-20-30-22.620576,306,208,210969.5
2026-09-05-20-30-22.654312,306,208,210871.0
2026-09-05-20-30-22.680067,306,208,210871.0
2026-09-05-20-30-22.723510,306,208,210625.5
2026-09-05-20-30-22.755185,306,208,210625.5
2026-09-05-20-30-22.793136,306,208,209982.0
2026-09-05-20-30-22.823492,306,208,209699.0
2026-09-05-20-30-22.850990,306,208,209699.0
2026-09-05-20-30-22.893644,306,208,209561.5
2026-09-05-20-30-22.926430,306,208,209561.5
2026-09-05-20-30-22.963451,306,207,209384.0
2026-09-05-20-30-22.995663,306,207,209384.0
2026-09-05-20-30-23.026588,309,204,206332.0
2026-09-05-20-30-23.057832,309,204,206332.0
2026-09-05-20-30-23.098422,306,207,208611.5
2026-09-05-20-30-23.132971,306,207,208611.5
2026-09-05-20-30-23.155554,306,207,208315.0
2026-09-05-20-30-23.198871,309,202,204074.5
2026-09-05-20-30-23.230953,309,202,204074.5
2026-09-05-20-30-23.258588,309,205,212169.0
2026-09-05-20-30-23.299260,309,205,212169.0
2026-09-05-20-30-23.326099,309,205,211701.5
2026-09-05-20-30-23.369139,309,205,211701.5
2026-09-05-20-30-23.403457,310,205,211282.5
2026-09-05-20-30-23.435426,310,205,211282.5
2026-09-05-20-30-23.462175,310,204,207675.5
2026-09-05-20-30-23.501883,311,207,208371.5
2026-09-05-20-30-23.533000,311,207,208371.5
2026-09-05-20-30-23.573150,311,209,209357.5
2026-09-05-20-30-23.609422,311,209,209357.5
2026-09-05-20-30-23.642676,311,209,209772.5
2026-09-05-20-30-23.675402,311,209,209772.5
2026-09-05-20-30-23.707717,311,206,208847.5
2026-09-05-20-30-23.745797,311,208,210277.0
2026-09-05-20-30-23.778312,311,208,210277.0
2026-09-05-20-30-23.812203,314,205,208253.0
2026-09-05-20-30-23.842726,314,205,208253.0
2026-09-05-20-30-23.877922,314,204,208563.5
2026-09-05-20-30-23.914768,314,204,208563.5
2026-09-05-20-30-23.944791,311,208,212245.0
2026-09-05-20-30-23.979168,311,208,212245.0
2026-09-05-20-30-24.010505,311,206,211353.5
2026-09-05-20-30-24.042672,319,207,217559.5
2026-09-05-20-30-24.082580,319,207,217559.5
2026-09-05-20-30-24.113120,316,210,220413.0
2026-09-05-20-30-24.155371,316,210,220413.0
2026-09-05-20-30-24.180954,316,210,219806.0
2026-09-05-20-30-24.219366,316,210,219806.0
2026-09-05-20-30-24.251346,316,210,219167.5
2026-09-05-20-30-24.313384,312,209,265276.5
2026-09-05-20-30-24.342634,312,209,265276.5
2026-09-05-20-30-24.373269,312,209,265073.5
2026-09-05-20-30-24.424746,312,209,264956.5
2026-09-05-20-30-24.450793,312,209,264956.5
2026-09-05-20-30-24.491333,312,209,265103.0
2026-09-05-20-30-24.519777,312,209,265103.0
2026-09-05-20-30-24.552192,319,207,214361.5
2026-09-05-20-30-24.586810,319,207,214361.5
2026-09-05-20-30-24.619328,319,205,212101.0
2026-09-05-20-30-24.656933,319,205,212101.0
2026-09-05-20-30-24.689318,319,205,211315.5
2026-09-05-20-30-24.729420,319,205,210302.5
2026-09-05-20-30-24.754822,319,205,210302.5
2026-09-05-20-30-24.795270,319,205,210154.0
2026-09-05-20-30-24.825930,319,205,210154.0
2026-09-05-20-30-24.851677,319,204,209207.5
2026-09-05-20-30-24.891262,319,204,209207.5
2026-09-05-20-30-24.922624,319,205,208658.5
2026-09-05-20-30-24.968214,319,205,208488.5
2026-09-05-20-30-24.987248,319,205,208488.5
2026-09-05-20-30-25.032033,319,204,207268.0
2026-09-05-20-30-25.063327,319,204,207268.0
2026-09-05-20-30-25.095252,319,205,207241.0
2026-09-05-20-30-25.130208,319,205,207241.0
2026-09-05-20-30-25.153124,319,205,206171.5
2026-09-05-20-30-25.209282,319,205,205801.5
2026-09-05-20-30-25.240714,319,205,205801.5
2026-09-05-20-30-25.275242,319,205,205875.0
2026-09-05-20-30-25.303019,319,205,205875.0
2026-09-05-20-30-25.335593,320,199,215677.5
2026-09-05-20-30-25.374856,320,199,215677.5
2026-09-05-20-30-25.402910,312,201,199615.5
2026-09-05-20-30-25.442432,312,201,199615.5
2026-09-05-20-30-25.475139,311,205,260384.5
2026-09-05-20-30-25.506434,311,205,260384.5
2026-09-05-20-30-25.532967,311,205,260190.0
2026-09-05-20-30-25.576566,311,204,259225.5
2026-09-05-20-30-25.609918,311,204,259225.5
2026-09-05-20-30-25.642699,313,201,256463.0
2026-09-05-20-30-25.675930,313,201,256463.0
2026-09-05-20-30-25.717395,308,206,206314.0
2026-09-05-20-30-25.755191,308,206,206314.0
2026-09-05-20-30-25.782390,311,202,203278.0
2026-09-05-20-30-25.812811,311,202,203278.0
2026-09-05-20-30-25.849134,308,205,205434.0
2026-09-05-20-30-25.879888,308,205,205434.0
2026-09-05-20-30-25.910897,314,203,258129.5
2026-09-05-20-30-25.948008,314,203,258129.5
2026-09-05-20-30-25.979520,309,205,204797.5
2026-09-05-20-30-26.017760,312,206,261086.0
2026-09-05-20-30-26.051019,312,206,261086.0
2026-09-05-20-30-26.082523,314,202,257773.0
2026-09-05-20-30-26.116570,314,202,257773.0
2026-09-05-20-30-26.142574,314,203,258131.0
2026-09-05-20-30-26.185012,314,203,258131.0
2026-09-05-20-30-26.220025,314,203,258241.5
2026-09-05-20-30-26.251115,314,203,258100.0
2026-09-05-20-30-26.292407,314,203,258100.0
2026-09-05-20-30-26.322069,314,203,258182.0
2026-09-05-20-30-26.357859,314,203,258182.0
2026-09-05-20-30-26.392969,314,203,257947.5
2026-09-05-20-30-26.420007,314,203,257947.5
2026-09-05-20-30-26.455704,314,203,257890.0
2026-09-05-20-30-26.490669,314,202,257327.5
2026-09-05-20-30-26.523099,314,202,257327.5
2026-09-05-20-30-26.555098,314,202,257791.0
2026-09-05-20-30-26.592368,314,202,257791.0
2026-09-05-20-30-26.624351,314,202,257366.5
2026-09-05-20-30-26.658878,314,202,257366.5
2026-09-05-20-30-26.690402,314,202,257563.0
2026-09-05-20-30-26.719567,314,202,257563.0
2026-09-05-20-30-26.760850,312,205,260485.5
2026-09-05-20-30-26.792669,314,202,257312.5
2026-09-05-20-30-26.825670,314,202,257312.5
2026-09-05-20-30-26.858591,311,205,260243.0
2026-09-05-20-30-26.895161,311,205,260243.0
2026-09-05-20-30-26.929041,312,205,260348.5
2026-09-05-20-30-26.960820,312,205,260348.5
2026-09-05-20-30-26.997458,314,202,257586.5
2026-09-05-20-30-27.032576,314,202,257586.5
2026-09-05-20-30-27.064707,314,202,257586.5
2026-09-05-20-30-27.096470,314,202,257586.5
2026-09-05-20-30-27.132407,314,201,197893.5
2026-09-05-20-30-27.167523,314,201,197893.5
2026-09-05-20-30-27.199255,314,202,197415.5
2026-09-05-20-30-27.225591,310,196,189182.0
2026-09-05-20-30-27.259993,310,196,189182.0
2026-09-05-20-30-27.305408,310,195,188016.0
2026-09-05-20-30-27.334270,310,195,188016.0
2026-09-05-20-30-27.361670,315,202,195710.0
2026-09-05-20-30-27.432229,312,205,198351.5
2026-09-05-20-30-27.494672,308,202,252446.5
2026-09-05-20-30-27.520283,308,202,252446.5
2026-09-05-20-30-27.559491,315,202,195874.5
2026-09-05-20-30-27.592117,315,202,195874.5
2026-09-05-20-30-27.624933,315,202,195882.5
2026-09-05-20-30-27.655993,315,202,195882.5
2026-09-05-20-30-27.689016,310,200,250122.0
2026-09-05-20-30-27.738961,137,233,100566.0
2026-09-05-20-30-27.754930,137,233,100566.0
2026-09-05-20-30-27.802936,315,201,197841.5
2026-09-05-20-30-27.828459,315,201,197841.5
2026-09-05-20-30-27.866311,307,197,193491.0
2026-09-05-20-30-27.897619,307,197,193491.0
2026-09-05-20-30-27.925500,311,194,190378.5
2026-09-05-20-30-27.968573,311,194,190378.5
2026-09-05-20-30-28.004943,312,204,200532.0
2026-09-05-20-30-28.042135,312,204,200323.0
2026-09-05-20-30-28.073958,312,204,200323.0
2026-09-05-20-30-28.104499,315,202,197019.0
2026-09-05-20-30-28.139260,315,202,197019.0
2026-09-05-20-30-28.172492,314,201,196962.0
2026-09-05-20-30-28.202885,314,201,196962.0
2026-09-05-20-30-28.239283,315,207,207556.0
2026-09-05-20-30-28.277425,315,207,207556.0
2026-09-05-20-30-28.308805,318,203,205902.5
2026-09-05-20-30-28.342755,318,203,205902.5
2026-09-05-20-30-28.378841,310,202,202016.5
2026-09-05-20-30-28.412367,313,198,210215.0
2026-09-05-20-30-28.445789,313,198,210215.0
2026-09-05-20-30-28.477362,311,204,259232.0
2026-09-05-20-30-28.508757,311,204,259232.0
2026-09-05-20-30-28.548098,315,193,206798.5
2026-09-05-20-30-28.579324,315,193,206798.5
2026-09-05-20-30-28.614293,313,201,255865.0
2026-09-05-20-30-28.651562,313,201,255865.0
2026-09-05-20-30-28.682086,313,198,200064.0
2026-09-05-20-30-28.714853,313,198,200064.0
2026-09-05-20-30-28.746816,309,193,192936.5
2026-09-05-20-30-28.781921,308,192,191435.5
2026-09-05-20-30-28.822173,308,192,191435.5
2026-09-05-20-30-28.854691,309,193,192620.5
2026-09-05-20-30-28.884686,309,193,192620.5
2026-09-05-20-30-28.915632,309,193,192849.0
2026-09-05-20-30-28.944789,309,193,192849.0
2026-09-05-20-30-28.986790,313,198,198927.5
2026-09-05-20-30-29.019864,306,196,194939.5
2026-09-05-20-30-29.051552,306,196,194939.5
2026-09-05-20-30-29.089478,306,196,195204.5
2026-09-05-20-30-29.122145,306,196,195204.5
2026-09-05-20-30-29.155632,306,196,195054.0
2026-09-05-20-30-29.188827,306,196,195054.0
2026-09-05-20-30-29.224306,314,199,201122.0
2026-09-05-20-30-29.256371,316,199,197895.5
2026-09-05-20-30-29.292003,316,199,197895.5
2026-09-05-20-30-29.322777,312,205,260365.0
2026-09-05-20-30-29.359255,312,205,260365.0
2026-09-05-20-30-29.391379,314,203,199209.0
2026-09-05-20-30-29.428919,314,203,199209.0
2026-09-05-20-30-29.460167,314,203,199712.5
2026-09-05-20-30-29.491990,314,203,199712.5
2026-09-05-20-30-29.529337,317,198,197065.0
2026-09-05-20-30-29.560947,317,198,197065.0
2026-09-05-20-30-29.592885,317,198,198274.5
2026-09-05-20-30-29.630148,316,197,207949.5
2026-09-05-20-30-29.663927,316,197,207949.5
2026-09-05-20-30-29.695950,314,201,200858.5
2026-09-05-20-30-29.732289,314,201,200858.5
2026-09-05-20-30-29.763513,316,198,199808.0
2026-09-05-20-30-29.802729,316,198,199808.0
2026-09-05-20-30-29.833699,316,198,199943.0
2026-09-05-20-30-29.866689,316,198,199943.0
2026-09-05-20-30-29.898642,316,197,199080.0
2026-09-05-20-30-29.930481,316,197,199080.0
2026-09-05-20-30-29.968970,316,196,198476.0
2026-09-05-20-30-29.999585,316,197,199149.5
2026-09-05-20-30-30.040760,316,197,199149.5
2026-09-05-20-30-30.070937,319,193,205970.5
2026-09-05-20-30-30.106687,319,193,205970.5
2026-09-05-20-30-30.135374,317,196,198505.5
2026-09-05-20-30-30.166955,317,196,198505.5
2026-09-05-20-30-30.208562,318,192,205074.0
2026-09-05-20-30-30.240025,318,192,205074.0
2026-09-05-20-30-30.274648,319,192,205531.5
2026-09-05-20-30-30.308526,319,191,204633.0
2026-09-05-20-30-30.340099,319,191,204633.0
2026-09-05-20-30-30.376721,319,192,205594.5
2026-09-05-20-30-30.408518,319,192,205594.5
2026-09-05-20-30-30.442154,319,191,204456.0
2026-09-05-20-30-30.476578,319,191,204456.0
2026-09-05-20-30-30.508495,319,192,205240.0
2026-09-05-20-30-30.546051,319,192,205128.0
2026-09-05-20-30-30.577446,319,192,205128.0
2026-09-05-20-30-30.610094,319,192,205313.5
2026-09-05-20-30-30.641843,319,192,205313.5
2026-09-05-20-30-30.678703,319,192,205239.5
2026-09-05-20-30-30.716748,319,192,205239.5
2026-09-05-20-30-30.752873,319,191,205219.5
2026-09-05-20-30-30.781942,319,191,205219.5
2026-09-05-20-30-30.813498,319,190,204496.5
2026-09-05-20-30-30.841806,319,190,204440.5
2026-09-05-20-30-30.881704,319,190,204440.5
2026-09-05-20-30-30.922594,323,193,210927.5
2026-09-05-20-30-30.953986,323,193,210927.5
2026-09-05-20-30-30.984131,323,193,211359.5
2026-09-05-20-30-31.050561,323,193,211741.0
2026-09-05-20-30-31.075882,323,193,211741.0
2026-09-05-20-30-31.108100,323,193,212176.5
2026-09-05-20-30-31.147747,323,193,212176.5
2026-09-05-20-30-31.176270,322,193,212390.0
2026-09-05-20-30-31.223654,322,193,212264.5
2026-09-05-20-30-31.250709,322,193,212264.5
2026-09-05-20-30-31.291064,322,194,211290.0
2026-09-05-20-30-31.321789,322,194,211290.0
2026-09-05-20-30-31.350588,315,194,207667.0
2026-09-05-20-30-31.381758,315,194,207667.0
2026-09-05-20-30-31.418511,318,191,204866.5
2026-09-05-20-30-31.451228,318,191,204866.5
2026-09-05-20-30-31.479598,318,191,204069.5
2026-09-05-20-30-31.526135,319,191,203267.0
2026-09-05-20-30-31.553626,319,191,203267.0
2026-09-05-20-30-31.592377,312,188,197999.5
2026-09-05-20-30-31.620711,312,188,197999.5
2026-09-05-20-30-31.655434,315,194,204612.5
2026-09-05-20-30-31.691336,315,194,204612.5
2026-09-05-20-30-31.722502,315,194,196177.0
2026-09-05-20-30-31.758334,311,198,200353.0
2026-09-05-20-30-31.792023,311,198,200353.0
2026-09-05-20-30-31.824994,310,200,202837.0
2026-09-05-20-30-31.858349,310,200,202837.0
2026-09-05-20-30-31.898453,312,197,200524.5
2026-09-05-20-30-31.931519,312,197,200524.5
2026-09-05-20-30-31.961406,311,198,201675.0
2026-09-05-20-30-32.006959,305,201,206896.0
2026-09-05-20-30-32.033612,305,201,206896.0
2026-09-05-20-30-32.072497,307,198,204342.0
2026-09-05-20-30-32.099126,307,198,204342.0
2026-09-05-20-30-32.138460,308,196,195951.0
